label	text
NON	girl put your records on . tell me your favorite song .  in a song   my fav 
NON	just watched how pretzels were made .  interesing life   what am i doing with my life 
NON	do not you just love those people who will not shut up in class then hold everyone back by asking the teacher to repeat answers ?
NON	. which is why i have visited  pakistan  as many times as i have .  sez 
SAR	they are still trying to decide if it ' s terrorism ?   omg  !  sydney siege 
SAR	 happy christmas to you yours .  bring good health , happiness , every success and all you wish yourselves .
NON	coin ! lecoincanard coin ! lecoincanard coin ! lecoincanard coin ! deanbcfc wasalrahman this is a question i ask myself everyday . 
SAR	 but you can not expect us to hire one in only  weeks . who moves that quickly on a coaching search ?
NON	ohh he can climb a rope ? just like every other commando ? super talented .  take me out 
SAR	the winner goes to this stocking ! they bribed me .  
SAR	 my   husband  is your concern  stop txtn him  its  you know who you are  ! 
SAR	you have no argument because you are insane      
NON	 so .  still no response from   great customer relations 
NON	  too sad .   local now  !
SAR	 fucking copycat , although you are name is mint and the act we share it is probably a cause for alcohol filled celebration ! 
SAR	why the fuck is twitter telling me to follow myself in following someone ? !  
SAR	  republicans suck more at identifying than alanis morissette .
NON	sanjay dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it .
NON	      yet in ferguson , mo the mayor and gov are dems .
NON	 wtf thanks for saying bye
SAR	  until he becomes the most loved athlete in his new city .
SAR	how to find a life coach and the questions you need to ask before hiring one  via > 
SAR	 jonah hill is funny , kevin hart , will smith , jim carrey , sacha baron cohen ,
NON	 you realize you just tweeted out advice the other day on how not to spill your coffee , right ?  sloppy 
SAR	xmas on the blog feat  and  read our story and share the  love    click the link .  
SAR	  teen anal casting   sex  sex and the city  movie casting auditions  nyc  summer 
NON	 your  ambition  is  amazing  .  saints fc  enjoy exit from  champions league 
NON	 christmas as an adult with broken family . just awesome . nothing like your stepsister with  kids . 
NON	gael ' pro at presentations ' anderson  choke 
NON	what an amazing start to the weekend !  oh god its friday again 
NON	 this year ' s class picture is so awesome . really awesome !  hahahahaha 
SAR	btw , dummy ,  limits      
SAR	what ' s the correct word for racism towards white people ? there is none .  racism   is   good   4 anyone 
SAR	 public hammering the steelers all week . juicy .
SAR	 never ending , pointless , no cunt wins , tit for tat . zero accountability and hunners of finger pointing .
SAR	in the last  movies i have seen alan arkin in argo , grudgematch he has had me absolutely rolling .
NON	 can you please book one of these appointments for me and tell me what happens ? 
NON	math presentation , ap history test , ap science test , and whatever the hell we are doing in asgill .  today should be fun !
SAR	 m iley   cyrus   is   the   bad   influence   sources say patrick schwarzenegger is ! miley cyrus has been dating .  
SAR	love these guys ! rt  tried to get the whole family in !  selfie stick   
SAR	  probably my favourite book . could not put it down . 5 stars !
NON	grandad is watching absolute shit on the telly . no seriously , it ' s on a channel i have never even heard of ? !   fun christmas  !
SAR	 of all the spice girls , you ' d pick her ? ! 
NON	love the fact i am sick on my birthday
SAR	quick feet in slow motion ! never stop loving , knees high , arms moving ! still a lot more to be done .  
SAR	am really fuckin paying for it today  tequila   is   the   one 
SAR	home finally ! what a way to start the christmas break !   
SAR	a bad gift wall gives gooden  cash via  
SAR	ok .  so these two are my  absolute favs  and i am ashamed to admit that i actually cried when my .  
SAR	always forget how good the f . e . a . r is by ian brown   singing out loud   tune 
SAR	those that are  british royalty  should not presume  titles  or do any  public duties 
NON	 plus my memory is short and i deleted all those pic you shared . boom .
SAR	you are never too old for footie pajamas . 
NON	exam na jud . merry christmas .  kill us slowly 
SAR	 eu  foreign affairs committee meps to discuss lebanon with prime minister 
NON	 you may also see flags of  isis  with him is this govt and ch nisar do not admit 
NON	let us all do only squats and deadlifts until we hurt ourselves really really good trainers  fitness motivation 
SAR	 someone described it to me as ' passing like a laxette through a budgie ' but i can not remember who .
NON	i am  sure that the cereal box i just decorated is an accurate representation of how well i know the book .
NON	 hey , now . her profile says i heart jesus so she can not be all bad .  
NON	the word taliban comes from the root word talib which means a student .  peshawar attack   death to taliban   death to isis 
SAR	 grateful for this encouragement 
NON	 thank you  for having me on the cover of the feminism issue . my favourite magazine cover ever . lorraineelle x
SAR	 you cant score goals sitting on the bench or  /  min max its hard pal fill sorry for him
SAR	no one talks like i do , no one thinks like i do , no moves like i do  conor mcgregor   ufc   quotes 
SAR	beautiful day for climbing mountains .   new zealand   earn a view  
SAR	is it wrong of me to not want to read about horrible things in this world , just for one day ?
SAR	woohoo admitting someone who literally needs nothing but med refills ! 
SAR	sleep .  sleep you stupid idiot i wanna leave my room 
SAR	big up   ur post when cunts run through your photos   it s   a   struggle   it s   a   problem  check da n .  
NON	you seem super smart mt     no   bleeding  happening in  water boarding  it ' s  torture 
SAR	  i expected some sort of apple quip but that ' s why you guys do the jokes and i do the news tbh
NON	so despite the fact that i was up till  studying and had to wake up at  i think this day is going to be great 
NON	yeah hastings , rose , bird and beer is a much better   than richardson , zampa , laughlin and tait .
NON	  hitting the big issues , champ .
SAR	 well , people did ask where would have been without mccormack , and here we are
SAR	im aware that  nye  celebrations are usually laiden with false expectations , i will just be happy to close the door and kick  ' s arse thru it .
SAR	song of the day the lights and buzz jack ' s mannequin .
SAR	i just want to eat pizza and be with my friends for the rest of my life
NON	 am . pilates now i get to go home and get ready for work !  amazing  !
NON	this long drive home later in the snow is gonna be shweet 
SAR	 no reasons given . some waited expecting a call but only found they were not chosen from media announcement
SAR	 i got manually retweeted by zach harper .  internet celebrity 
NON	and  we are back in the er . hooray for no sleep !
SAR	need to get back in to college .   feeling   this 
SAR	 could do with someone making me a hot chocolate right now ahaha
SAR	  i wish son . like i said , twitter , wit on twitter and the magic of photos that are 3 d smoke and mirrors effect .
SAR	dressing gown on , turkey and buffalo sauce sandwich in hand and big fat quiz of the year  moving   ever   again 
NON	indian society teaches how not to get raped rather than do not rape  sadhvi   muffler man   indias 30   rohtak 
NON	  that ' s fantastic up to date news . also
NON	 has the best pickup lines
SAR	what does not kill you makes you  stronger   .  i am  perfect   my body   
SAR	  thnx all sorted now .   kids   happy   .  thanks again  for trying to help most of all thaku for replying
SAR	.   woot woot ! whiteboard friday ' s are my favorite friday activity !
